,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,journalist_follower_count
388297236,KylaCampbellDC,"Campbell, Kyla",Cox Broadcasting,Reporter,F,2668,997,14460,Mon Oct 10 14:29:47 +0000 2011,True,False,15.0,2.0,2.0,35.0,54.0,42
42536486,brittanykamalei,"Peterson, Brittany",McClatchy,Video Journalist,F,1976,1843,9924,Tue May 26 01:41:44 +0000 2009,False,False,64.0,29.0,52.0,31.0,176.0,42
47960407,Jduckham,"Duckham, Justin",Talk Radio News Service,Senior Washington Correspondent,M,1799,1435,3055,Wed Jun 17 13:32:18 +0000 2009,True,False,91.0,15.0,26.0,50.0,182.0,42
45860849,theobalcomb,"Balcomb, Theo",New York Times,,F,1785,338,1090,Tue Jun 09 15:27:23 +0000 2009,False,False,5.0,0.0,2.0,5.0,12.0,42
247441640,Kimkd512,"Dixon, Kim",The Hill,"Health Editor, The Hill Extra",F,1247,183,498,Fri Feb 04 20:16:48 +0000 2011,False,False,1.0,3.0,0.0,42.0,46.0,42
65962672,JonelleHenry,"Henry, Jonelle P.",C–SPAN,International Producer,F,1139,1347,10075,Sat Aug 15 19:43:01 +0000 2009,False,False,68.0,28.0,16.0,141.0,253.0,42
227546632,nickirossoll,"Rossoll, Nicole",ABC News,Digital Producer,F,775,962,2642,Fri Dec 17 03:32:17 +0000 2010,True,False,45.0,14.0,3.0,66.0,128.0,42
17103960,SteveWmsFox5,"Williams, Steven",WTTG–Fox Television,Chief Photographer,M,772,219,1296,Sat Nov 01 18:53:34 +0000 2008,True,False,8.0,0.0,6.0,0.0,14.0,42
946349748,andclev,"Clevenger, Andrew",Bloomberg BNA,Defense Procurement Policy Reporter,M,749,1431,1195,Tue Nov 13 19:19:00 +0000 2012,True,False,43.0,14.0,14.0,13.0,84.0,42
1660785085,DwigginsDion,"Wiggins, Dion",WUSA–TV,Photojournalist / Satellite Truck Operator,M,269,237,480,Sat Aug 10 19:03:48 +0000 2013,False,False,4.0,0.0,0.0,1.0,5.0,42
55638250,CLGrossman,"Grossman, Cathy Lynn",Religion News Service,Reporter,F,15489,5529,8608,Fri Jul 10 19:07:22 +0000 2009,False,False,1.0,0.0,0.0,1.0,2.0,41
634647798,Frank_Konkel,"Konkel, Frank",Government Executive,"Senior Editor, Tech & Events",M,7019,4475,9619,Fri Jul 13 13:19:45 +0000 2012,True,False,50.0,11.0,7.0,22.0,90.0,41
369746299,barneyjopson,"Jopson, Barney",Financial Times,Politics & Policy Reporter,M,2707,1156,961,Wed Sep 07 21:42:42 +0000 2011,True,False,7.0,1.0,2.0,6.0,16.0,41
24239923,rorol,"Orol, Ron",Daily Deal,Reporter,M,2495,1832,4100,Fri Mar 13 19:59:13 +0000 2009,False,False,144.0,0.0,3.0,84.0,231.0,41
34737729,kgyp,"Gypson, Katherine:",Voice of America,Reporter covering the House of Representitives,F,2127,1801,4466,Thu Apr 23 21:34:42 +0000 2009,True,False,233.0,82.0,30.0,90.0,435.0,41
55874399,dariustahir,"Tahir, Darius A.",Politico,"eHealth Reporter, Politico Pro",M,2124,528,19949,Sat Jul 11 17:01:55 +0000 2009,False,False,55.0,23.0,350.0,42.0,470.0,41
26005969,greenblattmark,"Greenblatt, Mark",Scripps News,Investigative Correspondent,M,1836,1023,1600,Mon Mar 23 14:06:05 +0000 2009,False,False,20.0,8.0,0.0,3.0,31.0,41
39254779,chrispknight,"Knight, Chris",Argus Media,Energy Policy Reporter,M,676,469,1137,Mon May 11 13:53:57 +0000 2009,False,False,15.0,4.0,5.0,3.0,27.0,41
93082722,briandabbs,"Dabbs, Brian",Bloomberg BNA,Energy Reporter,M,455,413,2068,Sat Nov 28 00:32:04 +0000 2009,False,False,136.0,19.0,10.0,28.0,193.0,41
111664124,jonathan_miller,"Miller, Jonathan",CQ Roll Call,"Deputy Editor, CQ Magazine",M,266,266,2399,Fri Feb 05 18:46:01 +0000 2010,False,False,56.0,58.0,5.0,36.0,155.0,41
21231946,amayeda,"Mayeda, Andrew",Bloomberg News,Trade & Global Economy Reporter,M,5207,1097,4740,Wed Feb 18 19:37:20 +0000 2009,True,False,105.0,22.0,11.0,129.0,267.0,40
30295180,nbctracie,"Potts, Tracie",NBC Newschannel,Correspondent,F,3725,880,8296,Fri Apr 10 19:44:21 +0000 2009,False,False,34.0,0.0,8.0,9.0,51.0,40
520766752,Dina_Maron,"Maron, Dina F.",Scientific American,Editor & Writer,F,3261,1400,4423,Sat Mar 10 21:53:47 +0000 2012,True,False,35.0,17.0,3.0,45.0,100.0,40
15975951,KristineFrazao,"Frazao, Kristine",Sinclair Broadcast Group,National Correspondent,F,3143,870,4052,Mon Aug 25 02:20:55 +0000 2008,False,False,1.0,0.0,3.0,8.0,12.0,40
235664740,gbrockell,"Brockell, Gillian",Washingtonpost.com,Video Editor,F,2344,640,11743,Sat Jan 08 19:54:44 +0000 2011,True,False,162.0,171.0,332.0,643.0,1308.0,40
102718971,brinaylor,"Naylor, Brian",National Public Radio,Correspondent,M,2096,521,1003,Thu Jan 07 16:13:44 +0000 2010,True,False,14.0,9.0,2.0,72.0,97.0,40
388543931,CarolynVOA,"Presutti, Carolyn",Voice of America,International TV Correspondent,F,1774,412,664,Mon Oct 10 22:48:40 +0000 2011,True,False,13.0,7.0,1.0,9.0,30.0,40
213705184,petermorrisCNN,"Morris, Peter",CNN,Senior Photojournalist,M,962,135,515,Tue Nov 09 15:56:47 +0000 2010,False,False,4.0,0.0,0.0,0.0,4.0,40
17813820,asfram,"Fram, Alan",Associated Press,Congressional Reporter,M,954,399,65,Tue Dec 02 18:11:52 +0000 2008,False,False,3.0,0.0,0.0,0.0,3.0,40
28031398,ashleyalderman,"Alderman, Ashley",Fox News,Line Producer,F,937,740,19914,Wed Apr 01 02:37:01 +0000 2009,False,False,67.0,62.0,73.0,30.0,232.0,40
373743799,Rubinations,"Rubin, Gabe",Wall Street Journal,Multimedia Producer,M,889,748,2894,Thu Sep 15 03:48:50 +0000 2011,True,False,42.0,27.0,39.0,87.0,195.0,40
227570986,Philly_Bubaris,"Bubaris, Philomena",CBS News,"Associate Producer, CBS This Morning",F,821,805,5358,Fri Dec 17 05:21:40 +0000 2010,False,False,0.0,0.0,0.0,7.0,7.0,40
479146840,BerylAdcock,"Adcock, Beryl",McClatchy Newspapers,News Editor,F,633,28,5575,Tue Jan 31 02:11:07 +0000 2012,False,False,6.0,13.0,18.0,41.0,78.0,40
360071347,rquester,"Quester, Rachel",Scripps News,Producer,F,608,855,1393,Mon Aug 22 16:55:15 +0000 2011,False,False,0.0,3.0,0.0,5.0,8.0,40
48481809,tracybrown_dc,"Brown, Tracy",AP–Broadcast,Senior Producer,F,543,1225,747,Thu Jun 18 20:40:12 +0000 2009,False,False,11.0,0.0,0.0,11.0,22.0,40
15925218,yehle,"Yehle, Emily J.",E&E News,Natural Resources Reporter,F,261,113,97,Thu Aug 21 00:02:14 +0000 2008,False,False,3.0,2.0,2.0,8.0,15.0,40
14410756,joesbigidea,"Palca, Joe",National Public Radio,Correspondent,M,6784,116,1231,Wed Apr 16 17:52:01 +0000 2008,True,False,9.0,5.0,6.0,3.0,23.0,39
105290832,c_cauterucci,"Cauterucci, Christina",Slate,Staff Writer,F,4458,1155,6965,Fri Jan 15 23:16:54 +0000 2010,True,False,47.0,28.0,30.0,42.0,147.0,39
237435487,KatherineSkiba,"Skiba, Katherine",Chicago Tribune,Washington Correspondent,F,1451,585,1525,Wed Jan 12 20:59:53 +0000 2011,False,False,40.0,3.0,0.0,68.0,111.0,39
303434772,emilyakopp,"Kopp, Emily",Kaiser Health News,Investigative Reporter,F,1339,1106,6046,Sun May 22 21:23:56 +0000 2011,False,False,35.0,12.0,13.0,85.0,145.0,39
22022769,DaveBoyer,"Boyer, David",Washington Times,White House Reporter,M,1313,858,1208,Thu Feb 26 15:45:23 +0000 2009,False,False,14.0,0.0,0.0,1.0,15.0,39
1968846060,calabresim,"Calabresi, Massimo T.",Time Magazine,Senior Correspondent,M,1216,464,45,Fri Oct 18 13:30:45 +0000 2013,True,False,1.0,0.0,0.0,0.0,1.0,39
589198817,reuterslambert,"Lambert, Lisa",Thomson Reuters,Reporter,F,1194,1713,1885,Thu May 24 15:22:54 +0000 2012,False,False,33.0,0.0,0.0,3.0,36.0,39
336172993,GregGordon2,"Gordon, Greg",McClatchy Newspapers,Investigative Reporter,M,1171,261,155,Fri Jul 15 21:20:16 +0000 2011,False,False,2.0,0.0,0.0,0.0,2.0,39
55650547,brian_mcgill,"McGill, Brian",Wall Street Journal / Dow Jones,Multimedia Editor,M,1170,416,5429,Fri Jul 10 20:04:31 +0000 2009,True,False,24.0,1.0,17.0,32.0,74.0,39
117434676,GoldsteinDavidJ,"Goldstein, David",McClatchy Newspapers,National Correspondent,M,703,171,334,Thu Feb 25 15:13:07 +0000 2010,False,False,13.0,0.0,1.0,1.0,15.0,39
17902722,BrianOliger,"Oliger, Brian",WTOP Radio,Technology Manager,M,701,855,20473,Fri Dec 05 17:39:41 +0000 2008,False,False,14.0,4.0,21.0,19.0,58.0,39
15687922,gwmott,"Mott, Gregory",Bloomberg News,Financial Regulation Editor,M,559,485,2352,Fri Aug 01 11:19:33 +0000 2008,True,False,50.0,0.0,4.0,5.0,59.0,39
143200053,EllenVdM,"Van De Mark, Ellen",ABC News,Freelance Producer,F,425,561,1375,Wed May 12 21:31:43 +0000 2010,False,False,24.0,4.0,9.0,12.0,49.0,39
162088517,tiffanymullon,"Mullon, Tiffany",Fox News,producer,F,424,1032,1350,Fri Jul 02 17:32:05 +0000 2010,False,False,16.0,14.0,10.0,64.0,104.0,39
49805751,JuleykaLantigua,"Lantigua-Williams, Juleyka",National Public Radio,"Lead Editor & Producer, Code Switch",F,8150,595,23054,Mon Jun 22 23:20:54 +0000 2009,True,False,113.0,312.0,152.0,816.0,1393.0,38
91103484,DominicWaghorn,"Waghorn, Dominic",Sky News,Diplomatic Editor,M,6812,643,5513,Thu Nov 19 13:24:32 +0000 2009,True,False,45.0,57.0,10.0,97.0,209.0,38
15052671,apblake,"Blake, Andrew",RTTV America,Reporter,M,6685,2953,43789,Mon Jun 09 02:10:58 +0000 2008,True,False,168.0,37.0,114.0,462.0,781.0,38
14655023,IleanaMDiaz,"Diaz Waldman, Ileana",WUSA–TV,Freelance Reporter & Anchor,F,6340,807,4376,Mon May 05 03:06:27 +0000 2008,False,False,5.0,3.0,1.0,0.0,9.0,38
309670240,whitney_hurst,"Hurst, Whitney",Aljazeera English,"Producer, Diplomacy",F,3504,3326,4525,Thu Jun 02 13:36:13 +0000 2011,False,False,30.0,18.0,15.0,83.0,146.0,38
94609588,bottidavid,"Botti, David",NBC News,Editor & Video Journalist,M,3476,764,1563,Fri Dec 04 18:15:06 +0000 2009,True,False,1.0,1.0,1.0,0.0,3.0,38
280630251,JoeDavidsonWP,"Davidson, Joe",Washington Post,"Columnist, Federal Insider",M,3045,279,1274,Mon Apr 11 18:33:06 +0000 2011,True,False,25.0,0.0,0.0,0.0,25.0,38
43142554,georgina_gustin,"Gustin, Georgina",InsideClimate News,Food Reporter,F,1454,1300,1250,Thu May 28 16:29:17 +0000 2009,False,False,37.0,1.0,2.0,19.0,59.0,38
111423859,Josh_Barrage,"Barajas, Joshua",PBS NewsHour,Online Editor,M,1410,1214,11615,Thu Feb 04 21:51:01 +0000 2010,True,False,5.0,2.0,5.0,25.0,37.0,38
2585044381,LovelaceRyanD,"Lovelace, Ryan",Washington Examiner,Politics Reporter,M,1289,649,4054,Tue Jun 24 03:35:17 +0000 2014,False,False,34.0,3.0,14.0,123.0,174.0,38
19666071,KStewartWTOP,"Stewart, Kathy",WTOP Radio,Reporter,F,1239,1789,9290,Wed Jan 28 18:16:13 +0000 2009,False,False,158.0,1.0,4.0,237.0,400.0,38
493581364,Pat_Host,"Host, Patrick",Defense Daily,Reporter,M,1055,839,1907,Wed Feb 15 23:25:40 +0000 2012,False,False,192.0,80.0,462.0,26.0,760.0,38
52393892,PBVogel,"Vogel, Phil",Fox News,"Line Producer, Special Report",M,512,591,8215,Tue Jun 30 13:29:12 +0000 2009,False,False,88.0,15.0,30.0,40.0,173.0,38
562474320,EdeJermin,"Jermin, Ede",WRC–TV / NBC–4,News Planning & Logistics Manager,F,489,601,1071,Tue Apr 24 22:35:28 +0000 2012,False,False,0.0,0.0,1.0,1.0,2.0,38
1281620174,MHobsonEENEWS,"Hobson, Margaret Kriz",E&E News,Alaska Energy & Environment Reporter,F,438,396,1341,Tue Mar 19 21:55:13 +0000 2013,False,False,2.0,2.0,1.0,73.0,78.0,38
128283647,jodieraecurtis,"Curtis, Jodie",Fox News,Senior Assignment Editor,F,351,972,1213,Wed Mar 31 17:30:11 +0000 2010,False,False,9.0,12.0,6.0,4.0,31.0,38
40958779,VideoChump,"Sobocinski, Matthew",Politico,Executive Director of Video Operations & Partnerships,M,268,272,179,Mon May 18 20:23:38 +0000 2009,False,False,1.0,3.0,3.0,1.0,8.0,38
412538089,HowardN1DC,"Schoenholtz, Howard",ABC News,Washington Bureau Chief,M,238,202,696,Mon Nov 14 20:30:43 +0000 2011,False,False,15.0,4.0,4.0,8.0,31.0,38
47893782,stevennelson10,"Nelson, Steven",U.S. News & World Report,Reporter,M,5040,2925,3179,Wed Jun 17 07:58:05 +0000 2009,False,False,33.0,5.0,9.0,38.0,85.0,37
151205768,robsteinnews,"Stein, Rob",National Public Radio,Correspondent / Senior Editor,M,4840,95,351,Wed Jun 02 21:40:39 +0000 2010,True,False,14.0,0.0,0.0,3.0,17.0,37
60610799,lorimontenegro,"Montenegro, Lori",Telemundo Network,Corespondent,F,3866,1256,5391,Mon Jul 27 14:25:54 +0000 2009,False,False,26.0,0.0,6.0,126.0,158.0,37
187770145,camilletuutti,"Tuutti, Camille A.",Government Executive,"Executive Editor, Nextgov",F,3616,1101,17722,Tue Sep 07 02:58:26 +0000 2010,True,False,74.0,24.0,189.0,48.0,335.0,37
412791809,mchalfant16,"Chalfant, Morgan Mary",The Hill,Cybersecurity Reporter,F,2471,1051,4121,Tue Nov 15 04:06:04 +0000 2011,True,False,13.0,7.0,3.0,54.0,77.0,37
36544739,davidcfrancis,"Francis, Jr., David",Foreign Policy,"Senior Writer, Global Finance",M,2319,1093,1285,Thu Apr 30 01:03:11 +0000 2009,True,False,50.0,0.0,3.0,14.0,67.0,37
266391425,WesleyBruer,"Bruer, Wesley",CNN,Criminal Justice Producer,M,2244,2405,1921,Tue Mar 15 04:31:33 +0000 2011,True,False,7.0,5.0,3.0,7.0,22.0,37
44986099,amyellisnutt,"Nutt, Amy",Washington Post,National Reporter,F,2045,881,2528,Fri Jun 05 20:23:33 +0000 2009,False,False,1.0,4.0,0.0,8.0,13.0,37
1068503185,KelleeAzar,"Azar, Kellee",KATU News,Reporter,F,1978,1372,7950,Mon Jan 07 14:54:09 +0000 2013,True,False,116.0,27.0,24.0,28.0,195.0,37
381521345,ztkiesch,"Kiesch, Zachary",WRC–TV / NBC–4,Journalist,M,1895,562,1729,Wed Sep 28 13:42:43 +0000 2011,False,False,0.0,0.0,0.0,1.0,1.0,37
157158598,Don_Reuters,"Pessin, Don",Reuters Radio & TV,Producer,M,1840,2631,9466,Sat Jun 19 01:13:28 +0000 2010,True,False,4.0,6.0,2.0,44.0,56.0,37
505079765,sambrodey,"Brodey, Sam",MinnPost,Washington Correspondent,M,1629,868,4578,Sun Feb 26 22:27:40 +0000 2012,False,False,28.0,14.0,11.0,13.0,66.0,37
40055186,AndyMedici,"Medici, Andrew S.",Washington Business Journal,Money Reporter,M,1526,745,2664,Thu May 14 18:35:09 +0000 2009,True,False,12.0,2.0,1.0,8.0,23.0,37
539229153,MilliganSusan,"Milligan, Susan E.",U.S. News & World Report,Political Writer,F,1072,286,4067,Wed Mar 28 15:38:50 +0000 2012,False,False,59.0,171.0,48.0,314.0,592.0,37
313080999,rachel_witkin,"Witkin, Rachel",NBC News,"Associate Producer, Hardball",F,750,2147,9413,Wed Jun 08 03:36:43 +0000 2011,True,False,295.0,41.0,31.0,84.0,451.0,37
245988118,ahmannt,"Ahmann, Timothy",Thomson Reuters,Editor,M,628,732,4624,Tue Feb 01 22:04:10 +0000 2011,False,False,40.0,33.0,3.0,76.0,152.0,37
21034829,markastephens,"Stephens, Mark",WRC–TV / NBC–4,Producer,M,551,616,6527,Mon Feb 16 22:09:31 +0000 2009,False,False,89.0,1.0,4.0,233.0,327.0,37
1407796441,RichMiller28,"Miller, Richard",Bloomberg News,Reporter,M,506,360,214,Mon May 06 13:44:41 +0000 2013,False,False,7.0,0.0,0.0,0.0,7.0,37
34331838,ergold,"Gold, Emily",NBC News,Associate Producer,F,504,940,5278,Wed Apr 22 17:16:02 +0000 2009,False,False,11.0,8.0,3.0,27.0,49.0,37
252703085,ProducerSass,"Sasser, Brian",WJLA–TV / Newschannel 8,Producer,M,503,890,11181,Tue Feb 15 18:51:43 +0000 2011,False,False,27.0,27.0,58.0,128.0,240.0,37
13504902,videojrnlst,"Yang, Daniel",PBS NewsHour,Assignment Editor,M,492,973,1647,Fri Feb 15 05:40:13 +0000 2008,False,False,1.0,0.0,1.0,10.0,12.0,37
150224923,SiCarswell,"Carswell, Simon",Irish Times,Washington Correspondent,M,19942,1865,15779,Mon May 31 11:55:52 +0000 2010,True,False,147.0,16.0,36.0,181.0,380.0,36
770220331,BrianRokusCNN,"Rokus, Brian",CNN,Producer,M,1938,122,249,Mon Aug 20 20:59:24 +0000 2012,True,False,1.0,0.0,0.0,1.0,2.0,36
132517191,trowynt,"O’Brien, Jane",BBC,Washington Correspondent,F,1501,1362,2985,Tue Apr 13 13:17:56 +0000 2010,False,False,19.0,5.0,9.0,74.0,107.0,36
28585396,CaroleFeldman,"Feldman, Carole",Associated Press,"Washington Director, News Operations & Finance",F,845,278,1281,Fri Apr 03 15:30:06 +0000 2009,True,False,146.0,6.0,1.0,65.0,218.0,36
20811261,jayneore,"Orenstein, Jayne",Washingtonpost.com,Video Reporter,F,825,968,1180,Fri Feb 13 22:00:31 +0000 2009,False,False,24.0,16.0,9.0,20.0,69.0,36
17322401,NC8Dave,"Lucas, David",WJLA–TV / Newschannel 8,Anchor,M,622,633,1682,Tue Nov 11 21:17:50 +0000 2008,True,False,393.0,32.0,6.0,26.0,457.0,36
17517737,klunney,"Lunney, Kellie",E&E News,Reporter,F,620,363,1008,Thu Nov 20 18:25:41 +0000 2008,False,False,5.0,2.0,3.0,12.0,22.0,36
1013785220,KateAFarrell,"Farrell, Kate",BBC,Editor,F,607,793,831,Sat Dec 15 19:19:49 +0000 2012,False,False,19.0,6.0,0.0,37.0,62.0,36
575719539,gwitkin,"Witkin, Gordon",Center for Public Integrity,Executive Editor,M,566,247,534,Wed May 09 20:04:19 +0000 2012,True,False,37.0,0.0,0.0,1.0,38.0,36
4492722868,JacklynWille,"Wille, Jacklyn",Bloomberg BNA,Retirement & Health Reporter,F,526,397,1293,Tue Dec 15 14:02:35 +0000 2015,True,False,71.0,28.0,10.0,41.0,150.0,36
1603358671,acrowder0606,"Crowder, Anja",ABC News,"Producer, This Week",F,486,943,518,Thu Jul 18 12:28:38 +0000 2013,False,False,1.0,0.0,0.0,15.0,16.0,36
20539024,sarahblackwill,"Blackwill, Sarah",NBC News,"Producer, Meet the Press",F,476,991,8145,Tue Feb 10 19:47:07 +0000 2009,False,False,1.0,1.0,0.0,127.0,129.0,36
250686344,ascritch,"Scritchfield, Andrew",NBC News,Photojournalist,M,432,267,1253,Fri Feb 11 16:02:48 +0000 2011,False,False,0.0,4.0,0.0,1.0,5.0,36
90486469,AndersonMH,"Anderson, Mark",Wall Street Journal / Dow Jones,"Editor, Financial Regulation",M,384,402,448,Mon Nov 16 21:17:48 +0000 2009,False,False,0.0,0.0,0.0,1.0,1.0,36
173476336,gmanboogie,"Giammetta, Max",WTTG–Fox Television,Photojournalist & Cameraman,M,374,473,341,Sun Aug 01 15:39:37 +0000 2010,False,False,1.0,0.0,2.0,0.0,3.0,36
21926581,PeaceProducer,"Peace Carr, Renee",WUSA–TV,Producer,F,281,381,140,Wed Feb 25 22:06:05 +0000 2009,False,False,1.0,1.0,0.0,0.0,2.0,36
123942633,aprilchunko,"Chunko, April",WJLA–TV / Newschannel 8,Special Projects Photojournalist & Editor,F,193,260,1423,Wed Mar 17 18:29:46 +0000 2010,False,False,1.0,0.0,5.0,146.0,152.0,36
72910247,JeffreyCridland,"Cridland, Jeffrey",WUSA–TV,Photojournalist,M,192,304,778,Wed Sep 09 18:01:33 +0000 2009,False,False,24.0,0.0,1.0,14.0,39.0,36
113120733,jclopezcnn,"Lopez, Juan Carlos",CNN,"Chief Washington Correspondent, CNN en Español",M,114428,793,8650,Wed Feb 10 19:36:46 +0000 2010,True,False,114.0,30.0,7.0,24.0,175.0,35
16545084,mklavers81,"Lavers, Michael K.",Washington Blade,International News Editor,M,4579,2380,21832,Wed Oct 01 15:21:33 +0000 2008,True,False,276.0,62.0,17.0,70.0,425.0,35
246552744,ByMeganONeil,"O’Neil, Megan",Chronicle of Philanthropy,Reporter,F,2804,1164,10582,Thu Feb 03 00:30:14 +0000 2011,False,False,26.0,20.0,46.0,230.0,322.0,35
16337264,sabrinaeaton,"Eaton, Sabrina",Cleveland Plain Dealer,Washington Correspondent,F,2082,713,3546,Wed Sep 17 21:12:19 +0000 2008,True,False,83.0,1.0,7.0,20.0,111.0,35
192209368,sheerinjude,"Sheerin, Jude",Sky News,News Editior,M,2072,1470,5689,Sat Sep 18 13:59:03 +0000 2010,False,False,64.0,19.0,3.0,16.0,102.0,35
24716521,ElissaNadworny,"Nadworny, Elissa",Bloomberg News,Weekend White House Reporter,F,1936,712,2154,Mon Mar 16 16:11:33 +0000 2009,True,False,4.0,9.0,4.0,31.0,48.0,35
813303104,EvaCStone,"Stone, Evie",National Public Radio,Producer,F,1857,1103,3549,Sun Sep 09 15:07:40 +0000 2012,True,False,28.0,14.0,39.0,23.0,104.0,35
463028527,SeanGHiggins,"Higgins, Sean",Washington Examiner,Senior Writer,M,1713,850,18603,Fri Jan 13 16:55:56 +0000 2012,True,False,4.0,0.0,12.0,21.0,37.0,35
197679007,jerharlanCNN,"Harlan, Jeremy",CNN,Photojournalist,M,1452,160,4210,Sat Oct 02 04:25:13 +0000 2010,False,False,28.0,7.0,11.0,19.0,65.0,35
487720782,LuisVOA,"Ramirez, Luis",Voice of America,Europe Correspondent,M,1225,164,1693,Thu Feb 09 17:29:23 +0000 2012,True,False,85.0,1.0,0.0,7.0,93.0,35
182118984,brittemorris,"Morris, Brittany",NBC News,Politics Desk Assignment Editor,F,1148,1354,6079,Mon Aug 23 21:49:18 +0000 2010,False,False,2.0,2.0,1.0,17.0,22.0,35
1009749229,PerryECooper,"Cooper, Perry Elizabeth",Bloomberg BNA,"Senior Editor, Class Action Litigation Reporter",F,1117,478,6779,Thu Dec 13 21:19:38 +0000 2012,True,False,89.0,117.0,43.0,220.0,469.0,35
41882703,allisonradio,"Keyes, Allison",CBS News,"Freelance Anchor & Reporter, CBS Radio",F,982,1983,5791,Fri May 22 19:31:11 +0000 2009,False,False,40.0,16.0,4.0,28.0,88.0,35
63347727,alvittorio,"Vittorio, Andrea L.",Bloomberg BNA,Corporate Government & Sustainability Reporter,F,916,2403,413,Thu Aug 06 02:55:32 +0000 2009,True,False,0.0,0.0,1.0,56.0,57.0,35
345786040,TweetingGeet,"Jeswani, Geet",Real Clear Politics,Producer,M,911,506,3654,Sun Jul 31 05:06:18 +0000 2011,True,False,153.0,8.0,86.0,403.0,650.0,35
1897708044,DaveFox5DC,"Rysak, F. David",WTTG–Fox Television,Photojournalist,M,563,135,965,Mon Sep 23 16:20:30 +0000 2013,False,False,3.0,0.0,1.0,0.0,4.0,35
419043943,GailDeGeorge,"DeGeorge, Gail",National Catholic Reporter,"Editor, Global Sisters Reporter",F,520,409,1684,Tue Nov 22 21:52:22 +0000 2011,True,False,11.0,0.0,0.0,4.0,15.0,35
1676010254,BillTomson4,"Tomson, Bill",Agri-Pulse,Reporter,M,477,372,106,Fri Aug 16 15:32:32 +0000 2013,False,False,6.0,1.0,2.0,0.0,9.0,35
1468256168,bridgetmulc,"Mulcahy, Bridget",Politico,"Producer, Podcasts",F,462,753,432,Wed May 29 21:03:29 +0000 2013,False,False,15.0,0.0,0.0,13.0,28.0,35
36483962,jkbuchholz,"Buchholz, Jenny",Fox News,Producer,F,445,1067,492,Wed Apr 29 21:15:47 +0000 2009,False,False,9.0,2.0,0.0,2.0,13.0,35
66348830,kate_krup,"Krupnik, Kathryn",Fox News,"Producer, Fox News Sunday",F,354,488,1285,Mon Aug 17 13:04:31 +0000 2009,False,False,1.0,0.0,1.0,3.0,5.0,35
3308309151,DJFoleyWTOP,"Foley, Dennis",WTOP Radio,Reporter & Editor,M,341,312,1935,Thu Jun 04 16:21:49 +0000 2015,False,False,41.0,1.0,1.0,34.0,77.0,35
18960222,KarenErtel,"Ertel, Karen",Bloomberg BNA,"News Director, Labor, Employment, Benefits & HR",F,285,197,2037,Wed Jan 14 00:26:59 +0000 2009,True,False,45.0,2.0,0.0,103.0,150.0,35
56565843,BBCBlindGazza,"O’Donoghue, Gary",BBC,Washington Correspondent,M,4724,849,3158,Tue Jul 14 01:40:35 +0000 2009,True,False,21.0,6.0,3.0,14.0,44.0,34
599469717,ZoeSCarpenter,"Carpenter, Zoe",Nation,Editor,F,2798,1190,1219,Mon Jun 04 16:50:01 +0000 2012,True,False,9.0,3.0,8.0,9.0,29.0,34
273097675,greggzoroya,"Zoroya, Gregg",USA Today,Editor/Writer,M,1864,127,1057,Sun Mar 27 20:38:59 +0000 2011,False,False,12.0,0.0,1.0,0.0,13.0,34
289037143,AtallahAmjad,"Atallah, Amjad",Aljazeera English,Regional Director for the Americas,M,1147,652,5736,Wed Apr 27 22:23:10 +0000 2011,False,False,83.0,27.0,6.0,366.0,482.0,34
15235581,jribas,"Ribas, Jorge",Washingtonpost.com,Video Journalist,M,1088,1090,5886,Wed Jun 25 19:39:55 +0000 2008,True,False,55.0,60.0,99.0,266.0,480.0,34
386023382,BSullivanNewsDC,"Sullivan, Bartholomew",Gannett Washington Bureau,Washington Correspondent,M,987,445,1023,Thu Oct 06 14:58:07 +0000 2011,False,False,24.0,1.0,0.0,0.0,25.0,34
257514358,DanSagalyn,"Sagalyn, Daniel",PBS NewsHour,Deputy Senior Producer,M,828,74,286,Fri Feb 25 15:53:39 +0000 2011,False,False,5.0,0.0,0.0,0.0,5.0,34
